customer_id,state,account_length,churn,customer_service_calls,total_intl_calls,avg_charge_per_call,anomaly_flag_iforest,anomaly_flag_svm,high_confidence_anomaly,risk_rule_score,predicted_churn_probability,risk_score,risk_tier
CUST00868,HI,157,False,3.0,4,0.2313299663299663,-1,1,0,0,0.2532196716083755,36.36648096135907,Medium
CUST00869,WI,116,False,1.0,4,0.2328282828282828,1,1,0,0,0.1080808133568671,6.6334659532539,Low
CUST00870,WV,30,False,2.0,4,0.1893569131832797,1,1,0,0,0.0903229107387579,5.4069651829611844,Low
CUST00871,NJ,111,True,3.5,2,0.1898888888888888,1,1,0,0,0.4708049282274683,33.13566015058912,Medium
CUST00872,KS,52,False,0.0,6,0.1970033670033669,1,1,0,0,0.1283536213607604,11.530500417826579,Low
CUST00873,NJ,135,True,2.0,4,0.1864772727272727,1,1,0,0,0.0845408152727841,10.600973917121625,Low
CUST00874,NC,86,False,3.0,5,0.1829498525073746,1,1,0,0,0.1318575773058037,11.971653498284079,Low
CUST00875,WY,151,False,3.0,2,0.1856230031948881,1,1,0,0,0.1349793832477924,23.35669086125436,Low
CUST00876,NY,117,False,2.0,9,0.1979207920792079,1,1,0,0,0.104706370894747,18.905200220614343,Low
CUST00877,ID,82,False,0.0,2,0.1633219178082191,1,1,0,0,0.1590509234155671,22.337879649161476,Low
CUST00878,IA,152,False,1.0,4,0.2155245901639344,1,1,0,0,0.0878748396073005,16.251736637008307,Low
CUST00879,TN,108,False,1.0,4,0.2195608108108108,1,1,0,0,0.0993769282499365,6.178743868879064,Low
CUST00880,OH,98,True,1.0,7,0.1644314868804664,1,1,0,0,0.4715264065640817,20.7604162039979,Low
CUST00881,MA,47,False,3.0,4,0.2044604316546762,1,1,0,0,0.0984284113835552,11.142310852016696,Low
CUST00882,OK,189,False,3.0,5,0.1882485875706214,1,1,0,0,0.1657178677239656,12.199996083805937,Low
CUST00883,NE,159,True,1.0,5,0.1839393939393939,1,1,0,0,0.1489482968755806,12.592717590708396,Low
CUST00884,VA,11,False,2.0,3,0.1919732441471572,1,1,0,0,0.050618677099266,7.0783796489830175,Low
CUST00885,MT,111,False,2.0,9,0.1704929577464788,1,1,0,0,0.066310782641609,14.394781660081208,Low
CUST00886,VT,99,False,2.0,4,0.1443934426229508,1,1,0,0,0.0716028964562547,13.779508916271604,Low
CUST00887,VA,114,False,2.0,10,0.1928619528619529,1,1,0,0,0.1177163952167163,14.483889861490768,Low
CUST00888,AL,71,False,2.0,2,0.1389361702127659,1,1,0,0,0.0896271219775237,12.258492269717314,Low
CUST00889,AL,100,False,1.0,5,0.2062187499999999,1,1,0,0,0.0198197142230147,7.9042807415791,Low
CUST00890,WV,83,False,1.0,4,0.1345569620253164,1,1,0,0,0.0778286843888337,11.506235848416976,Low
CUST00891,NV,64,True,3.5,2,0.1735548172757475,1,1,0,0,0.9602933101701422,42.57523555329907,Medium
CUST00892,TN,105,False,1.0,3,0.2042405063291139,1,1,0,0,0.064379922805681,13.630671929758687,Low
CUST00893,ID,144,False,2.0,3,0.2369508196721312,1,1,0,0,0.085821475505718,9.294967877859353,Low
CUST00894,WY,106,True,1.0,7,0.2333137829912024,1,1,0,0,0.9955862857121291,49.98870439618908,Medium
CUST00895,TX,19,False,1.0,1,0.1832424242424242,1,1,0,0,0.0544297125917204,10.45956622834662,Low
CUST00896,MA,46,False,1.0,6,0.1955595667870036,1,1,0,0,0.1070099122261374,11.616577973890005,Low
CUST00897,IL,127,False,2.0,3,0.184971264367816,1,1,0,0,0.1353855022667706,8.177185330468648,Low
CUST00898,LA,9,False,1.0,3,0.1809037900874635,1,1,0,0,0.0870874904237177,4.610912354042614,Low
CUST00899,CO,157,False,1.0,6,0.2429961089494163,1,1,0,0,0.1009643011035578,8.834410343629534,Low
CUST00900,UT,105,True,3.5,4,0.1712499999999999,1,1,0,0,0.7634791889723722,45.057801305111184,Medium
CUST00901,ID,31,False,0.0,2,0.1580487804878048,1,1,0,0,0.0607483576404425,17.723794186719775,Low
CUST00902,MN,95,False,0.0,5,0.2629588014981273,1,1,0,0,0.09807463028616,18.782124795769512,Low
CUST00903,GA,132,True,3.5,4,0.1677708978328173,1,1,0,0,0.932323532104325,38.61394124814458,Medium
CUST00904,HI,119,False,0.0,4,0.2469361702127659,1,1,0,0,0.0223507858795723,13.77855938781957,Low
CUST00905,AL,16,False,1.0,4,0.2032857142857142,1,1,0,0,0.0474395670578683,9.567234674983276,Low
CUST00906,CT,99,False,1.0,5,0.1264024390243902,1,1,0,0,0.1196502033340329,18.104118821476312,Low
CUST00907,CO,76,False,1.0,2,0.1833923303834808,1,1,0,0,0.0335007862477759,11.366096416766364,Low
CUST00908,KS,167,True,3.5,4,0.1605678233438486,1,1,0,0,0.7711782336044638,31.878522810029864,Low
CUST00909,NJ,129,False,1.0,7,0.1528045325779037,1,1,0,0,0.0882432945355835,13.545999344281087,Low
CUST00910,FL,116,False,1.0,5,0.1503790087463556,1,1,0,0,0.1104455761066561,7.538803132717345,Low
CUST00911,CA,60,False,1.0,6,0.1855182926829268,1,1,0,0,0.1428033628996599,5.739153144956094,Low
CUST00912,TX,47,False,0.0,2,0.1504946996466431,1,1,0,0,0.093694956503785,13.854834612224213,Low
CUST00913,MN,40,False,3.0,9,0.2265900383141762,1,1,0,0,0.2745853352150314,25.758020667328047,Low
CUST00914,AK,173,False,0.0,2,0.2093162393162392,1,1,0,0,0.0579240830021948,18.2892707385502,Low
CUST00915,OR,157,False,1.0,5,0.209940119760479,1,1,0,0,0.0667465112128678,10.670585293993874,Low
CUST00916,MS,66,False,2.0,3,0.1614551083591331,1,1,0,0,0.0481344563828312,8.967857689510888,Low
CUST00917,VT,50,False,0.0,3,0.3057746478873239,1,1,0,1,0.3038426728789,59.696871112876934,Medium
CUST00918,UT,72,False,3.0,3,0.1345584045584045,1,1,0,0,0.0835629138784624,13.305785177093634,Low
CUST00919,KS,130,False,1.0,1,0.2082310469314079,1,1,0,0,0.1135780525678929,10.896859924244803,Low
CUST00920,NV,143,False,1.0,11,0.218854961832061,1,1,0,0,0.0965866858733495,18.09355846031116,Low
CUST00921,TX,32,False,1.0,3,0.1588615384615384,1,1,0,0,0.0896485151764324,9.843618773053352,Low
CUST00922,MA,166,False,2.0,5,0.17890625,1,1,0,0,0.0780897862653902,9.958744086996315,Low
CUST00923,CA,72,False,1.0,7,0.1581518151815181,1,1,0,0,0.0831498574692389,19.33679284589301,Low
CUST00924,IA,134,False,0.0,2,0.2032846715328467,1,1,0,0,0.1241830381929889,16.065750965326618,Low
CUST00925,NH,13,False,3.5,2,0.2118245614035087,1,1,0,0,0.2393637961258865,14.554120935934007,Low
CUST00926,GA,90,False,3.0,4,0.1718060200668896,1,1,0,0,0.1093202699452751,21.95573174714657,Low
CUST00927,WI,111,False,3.0,2,0.2197276264591439,1,1,0,0,0.0764284642178674,17.96306934290593,Low
CUST00928,CO,101,False,1.0,14,0.2227118644067796,1,1,0,1,0.0514445077904564,54.5928862752302,Medium
CUST00929,SC,72,False,0.0,4,0.1933939393939393,1,1,0,0,0.1119388159498487,9.258031935179648,Low
CUST00930,MI,67,False,1.0,6,0.2062462462462462,1,1,0,0,0.0641068305134043,16.86869460860262,Low
CUST00931,MD,172,True,3.0,2,0.2244744744744744,1,1,0,0,0.9683350786696252,50.97978590696095,Medium
CUST00932,IN,154,False,2.0,1,0.2006872852233677,1,1,0,0,0.1293179863950052,15.481171942323716,Low
CUST00933,ME,69,False,2.0,3,0.2304895104895105,1,1,0,0,0.1519389670049652,9.705017821089012,Low
CUST00934,DC,123,False,3.0,7,0.2184918032786885,1,1,0,0,0.1072725617413133,8.9887610497972,Low
CUST00935,TN,130,False,0.0,5,0.1823666666666666,1,1,0,0,0.0947990572465023,6.829527542407218,Low
CUST00936,FL,142,False,2.0,9,0.2097041420118343,1,1,0,0,0.0908218024631555,19.88103158474852,Low
CUST00937,HI,87,False,0.0,5,0.1660856269113149,1,1,0,0,0.0729050429064855,15.486686047243264,Low
CUST00938,NE,149,False,0.0,8,0.146725352112676,1,1,0,0,0.1445276275784032,24.658582378718997,Low
CUST00939,TN,146,False,2.0,3,0.2007246376811594,1,1,0,0,0.2212155935904516,11.561452586548752,Low
CUST00940,MD,88,True,3.5,2,0.2987450980392157,1,1,0,1,0.984266848556066,78.95630482084101,High
CUST00941,VT,48,False,1.0,2,0.262,1,1,0,0,0.1207710479988716,15.124890385850104,Low
CUST00942,OR,135,False,1.0,3,0.1858720930232558,1,1,0,0,0.126875536482727,7.196679731460465,Low
CUST00943,IN,100,False,1.0,2,0.1801769911504425,1,1,0,0,0.0814783145288526,17.43969480619336,Low
CUST00944,MO,98,False,3.5,3,0.261231884057971,1,1,0,0,0.2520345524666191,21.07819508694405,Low
CUST00945,FL,75,False,2.0,3,0.1566013071895424,1,1,0,0,0.0756962064265451,12.531011889555572,Low
CUST00946,DC,180,False,1.0,4,0.2502482269503546,1,1,0,0,0.0967112305831597,11.582169549612262,Low
CUST00947,VT,100,False,1.0,4,0.2036734693877551,1,1,0,0,0.091758137761556,12.695787000346941,Low
CUST00948,OH,119,False,2.0,5,0.213179012345679,1,1,0,0,0.2552375854019614,16.99402728479245,Low
CUST00949,LA,155,False,1.0,7,0.2034210526315789,1,1,0,0,0.0794652433802891,13.899604215236733,Low
CUST00950,IL,78,True,1.0,2,0.2250467289719626,1,1,0,0,0.98555189585635,41.33372349904715,Medium
CUST00951,NJ,153,False,1.0,3,0.1865527950310559,1,1,0,0,0.0975996472874166,5.013304003787349,Low
CUST00952,NE,154,False,3.0,3,0.1845535714285714,1,1,0,0,0.1098079148032844,8.924854959679578,Low
CUST00953,WV,48,False,1.0,2,0.2487108013937282,1,1,0,0,0.3942314246321893,26.491987324005017,Low
CUST00954,ND,94,False,1.0,1,0.2093537414965986,1,1,0,0,0.0982693226502253,8.483764013349514,Low
CUST00955,UT,139,False,1.0,8,0.1704237288135593,1,1,0,0,0.1873965476432367,17.00568609786466,Low
CUST00956,MS,126,False,1.0,4,0.2179344262295082,1,1,0,0,0.1352697160698384,6.591205510798121,Low
CUST00957,MN,122,False,2.0,3,0.1606269592476489,1,1,0,0,0.1628613304806041,11.7055643687317,Low
CUST00958,KS,131,False,3.0,3,0.2330937499999999,1,1,0,0,0.1148769704112322,20.563665297231008,Low
CUST00959,KS,36,False,1.0,5,0.1945806451612903,1,1,0,0,0.1219295185742178,5.576607958537675,Low
CUST00960,NV,180,False,2.0,5,0.1932155477031802,1,1,0,0,0.1172310282324706,18.51335875551571,Low
CUST00961,MT,25,False,2.0,5,0.1674679487179487,1,1,0,0,0.0992232088298767,5.92770985883075,Low
CUST00962,AK,120,False,1.0,9,0.1684935897435897,1,1,0,0,0.0637661348071273,11.18705507877385,Low
CUST00963,AR,109,False,2.0,4,0.1935785953177257,1,1,0,0,0.0826766263112714,7.826138889545719,Low
CUST00964,LA,162,False,0.0,6,0.1701823708206687,1,1,0,0,0.0754951477028982,15.274674285414298,Low
CUST00965,KS,124,False,1.0,4,0.2063799283154122,1,1,0,0,0.0676386697194965,4.111242970515569,Low
CUST00966,OR,177,False,2.0,5,0.1860700389105058,1,1,0,0,0.1862128938469057,22.895357926902992,Low
CUST00967,WI,91,False,1.0,2,0.2337792642140468,1,1,0,0,0.1446616321189288,10.085726558197841,Low
CUST00968,CO,105,True,0.0,5,0.2773260073260073,1,1,0,0,0.9626523874261814,44.04131071021306,Medium
CUST00969,KS,24,True,0.0,6,0.2450883392226148,1,1,0,0,0.2678036551598418,23.66565137324928,Low
CUST00970,IA,86,False,2.0,7,0.1380851063829787,1,1,0,0,0.1056819054522573,10.374743245550583,Low
CUST00971,NE,91,False,0.0,4,0.168140243902439,1,1,0,0,0.0372298094786612,18.30818114639254,Low
CUST00972,OH,147,False,3.0,4,0.2076934097421203,1,1,0,0,0.1330068014091136,17.291987811163217,Low
CUST00973,TN,108,True,3.5,3,0.2022939068100358,1,1,0,0,0.964083341806632,40.17711996460641,Medium
CUST00974,OK,159,False,3.5,7,0.1984,1,1,0,0,0.2501238384313862,27.989223226477733,Low
CUST00975,ND,136,False,3.0,10,0.2522377622377622,1,1,0,0,0.5841447767485286,34.81293941760485,Medium
CUST00976,NC,45,False,1.0,2,0.2401742160278745,1,1,0,0,0.054212332511465,7.550396287608399,Low
CUST00977,MN,122,False,2.0,5,0.1446578947368421,1,1,0,0,0.1496286810544937,11.61463668996959,Low
CUST00978,MN,138,False,3.5,3,0.217719298245614,1,1,0,0,0.3735244054643051,18.01502950233519,Low
CUST00979,MA,132,False,1.0,5,0.188058608058608,1,1,0,0,0.1144898089554749,10.375819699315707,Low
CUST00980,GA,58,False,2.0,4,0.2114243323442136,1,1,0,0,0.2813365147880269,15.184354869277799,Low
CUST00981,NV,81,False,1.0,4,0.1354166666666666,1,1,0,0,0.0499920178538933,14.763070900903521,Low
CUST00982,TX,87,False,3.0,10,0.1760990712074303,1,1,0,0,0.0585394137814233,11.631033676316138,Low
CUST00983,ME,116,False,2.0,3,0.2168120805369127,1,1,0,0,0.1742579156226922,9.193473453283287,Low
CUST00984,MN,62,True,2.0,3,0.1984049079754601,1,1,0,0,0.7712124246129273,32.420210488182875,Low
CUST00985,TN,98,False,2.0,3,0.1954092526690391,1,1,0,0,0.0825025351835779,11.903721120684633,Low
CUST00986,RI,107,False,2.0,7,0.2553183520599251,1,1,0,0,0.2053039884619216,12.744688394746523,Low
CUST00987,NC,30,False,3.0,4,0.1714723926380368,1,1,0,0,0.074427722626019,14.896655121083677,Low
CUST00988,MA,40,True,1.0,5,0.2203474903474903,1,1,0,0,0.907037278458246,41.04811045354998,Medium
CUST00989,TN,72,False,1.0,4,0.1840601503759398,1,1,0,0,0.0815945746408333,6.435824454641917,Low
CUST00990,WY,95,False,1.0,5,0.2157725947521866,1,1,0,0,0.1027135276270361,10.174322543252115,Low
CUST00991,IA,42,False,0.0,3,0.1646864686468647,1,1,0,0,0.0733479819684604,18.503499543088086,Low
CUST00992,IN,86,False,1.0,7,0.2076430976430976,1,1,0,0,0.0728764601047964,14.070087795950437,Low
CUST00993,FL,55,True,3.5,5,0.1505810397553517,1,1,0,0,0.9731005798979216,39.91271766535697,Medium
CUST00994,MT,74,False,0.0,6,0.2152901023890785,1,1,0,0,0.1081762202047868,12.38282805872603,Low
CUST00995,ND,81,False,1.0,3,0.2379938271604938,1,1,0,0,0.3256838508511162,22.2020341297057,Low
CUST00996,MI,81,False,3.5,2,0.2120422535211267,1,1,0,0,0.5549743792062353,29.015019664325557,Low
CUST00997,MT,28,True,3.5,2,0.1598239436619718,1,1,0,0,0.9888373873095844,53.07666628386454,Medium
CUST00998,AL,111,False,0.0,2,0.1744478527607361,1,1,0,0,0.1034879313167723,17.809291094405296,Low
CUST00999,NV,3,False,2.0,2,0.1658477508650519,1,1,0,0,0.0725450734018504,19.153102207390805,Low
CUST01000,FL,68,False,1.0,7,0.2095192307692308,1,1,0,0,0.0550105927698687,16.66094067119032,Low
CUST01001,NY,163,True,0.0,7,0.2742335766423358,1,1,0,0,0.9464763634004912,41.57996808647412,Medium
CUST01002,KS,87,False,2.0,5,0.2437068965517241,1,1,0,0,0.148490355783828,20.2252546700893,Low
CUST01003,NC,58,True,0.0,1,0.1857446808510638,1,1,0,0,0.6972725195920948,36.94288810210794,Medium
CUST01004,MN,109,False,0.0,4,0.144390243902439,1,1,0,0,0.0933243266197348,11.332786957075797,Low
CUST01005,RI,111,False,3.5,6,0.237915309446254,1,1,0,0,0.2808687133204826,19.400510906243213,Low
CUST01006,UT,144,False,2.0,4,0.1591044776119402,1,1,0,0,0.0354370427938847,18.62238883800318,Low
CUST01007,OR,135,True,3.5,2,0.2617567567567567,1,1,0,0,0.9712653270709948,46.44627187294035,Medium
CUST01008,SC,109,False,3.5,3,0.2156957928802589,1,1,0,0,0.208353317689564,16.531250348506948,Low
CUST01009,IL,107,False,1.0,8,0.1547540983606557,1,1,0,0,0.0842745145786587,16.75164911552928,Low
CUST01010,OH,149,False,2.0,3,0.1838095238095238,1,1,0,0,0.0572648010832248,7.94116977570527,Low
CUST01011,MA,56,False,1.0,4,0.1913793103448275,1,1,0,0,0.1058483780767563,24.032824707366597,Low
CUST01012,OR,129,False,0.0,4,0.1785763888888889,1,1,0,0,0.1562720884715294,18.38045381440221,Low
CUST01013,CA,92,False,0.0,3,0.2121987951807228,1,1,0,0,0.3683256865816326,19.42833017711324,Low
CUST01014,WV,67,False,1.0,5,0.1913592233009708,1,1,0,0,0.0603633488389015,14.253364269593908,Low
CUST01015,VT,120,False,0.0,7,0.2333333333333333,1,1,0,0,0.0881355001915587,15.711694687173106,Low
CUST01016,GA,76,False,0.0,3,0.2032638888888889,1,1,0,0,0.1201792030158758,14.419030269730982,Low
CUST01017,ME,79,False,2.0,3,0.1764450127877237,1,1,0,0,0.1810777365181855,17.252504080991965,Low
CUST01018,HI,98,False,2.0,4,0.1891394658753709,1,1,0,0,0.0839311797050548,6.612005812520645,Low
CUST01019,AZ,141,False,1.0,6,0.2338291139240506,1,1,0,0,0.0588704242702779,15.273423550476783,Low
CUST01020,IA,46,False,3.0,2,0.21775,1,1,0,0,0.0928136471958081,8.820805348260048,Low
CUST01021,CT,137,False,3.0,4,0.1557913669064748,1,1,0,0,0.1060518866050439,21.568320993325987,Low
CUST01022,WA,171,True,1.0,5,0.25,1,1,0,0,0.9725263650378454,42.31859288471309,Medium
CUST01023,VA,10,False,1.0,4,0.1919345238095238,1,1,0,0,0.0919249589071534,11.805490033683768,Low
CUST01024,CO,88,False,3.0,2,0.1473026315789474,1,1,0,0,0.2391542074411511,25.635249227279427,Low
CUST01025,TX,82,True,3.0,5,0.2174825174825174,1,1,0,0,0.4154853078339648,19.303578110447734,Low
CUST01026,SD,139,False,3.0,1,0.1568716577540107,1,1,0,0,0.1176257574535912,20.86125122486579,Low
CUST01027,VA,87,False,0.0,4,0.1686337209302325,1,1,0,0,0.1263685655829049,11.953359315275256,Low
CUST01028,NY,137,False,2.0,3,0.171386430678466,1,1,0,0,0.1251678527478645,8.228864166762644,Low
CUST01029,WA,45,True,1.0,5,0.1191867469879518,1,1,0,0,0.4945807630597519,26.217766686088744,Low
CUST01030,TN,103,False,1.0,2,0.1851298701298701,1,1,0,0,0.1354935639746645,12.690710078921155,Low
CUST01031,CT,100,False,2.0,1,0.1861335403726708,1,1,0,0,0.0427318401088981,25.421448782419205,Low
CUST01032,WA,110,False,3.0,4,0.1764189189189189,1,1,0,0,0.0269979842709577,13.289307572938167,Low
CUST01033,NH,124,False,2.0,2,0.2084027777777777,1,1,0,0,0.1079312850299898,19.69982269093985,Low
CUST01034,MT,10,False,2.0,6,0.2355598455598455,1,1,0,0,0.1116273388757995,9.53078326227056,Low
CUST01035,NE,89,False,2.0,5,0.185828804347826,1,1,0,0,0.1490239473023594,27.786452310262565,Low
CUST01036,WA,121,False,2.0,2,0.1943225806451613,1,1,0,0,0.0332843512541294,9.526194061791669,Low
CUST01037,WI,101,False,3.0,3,0.2397887323943661,1,1,0,0,0.1704171189699851,18.228763506611287,Low
CUST01038,AR,103,False,2.0,4,0.1706086956521739,1,1,0,0,0.0961024909736569,11.51468623811026,Low
CUST01039,WI,51,False,1.0,5,0.2373003802281369,1,1,0,0,0.1428234348970742,17.567636766094832,Low
CUST01040,DE,2,True,2.0,1,0.1816,1,1,0,0,0.9758897868168996,46.13845266364405,Medium
CUST01041,NH,111,False,0.0,11,0.1821008403361344,1,1,0,0,0.1083253581590396,15.97878572477653,Low
CUST01042,VA,118,False,2.0,5,0.1701234567901234,1,1,0,0,0.093176114317023,5.321679355417046,Low
CUST01043,TN,17,True,3.5,1,0.1971841155234657,1,1,0,0,0.9695387233464752,43.47794871867393,Medium
CUST01044,VA,130,False,2.0,9,0.2048170731707317,1,1,0,0,0.0949049671422752,16.59809899310546,Low
CUST01045,AZ,137,False,2.0,7,0.1835897435897436,1,1,0,0,0.0722217787040634,12.949046033811012,Low
CUST01046,MT,185,False,2.0,2,0.1893046357615894,1,1,0,0,0.1077675141896943,12.81924508160046,Low
CUST01047,OK,101,False,3.0,2,0.2237586206896551,1,1,0,0,0.1438258426854362,12.089617807851456,Low
CUST01048,ID,95,False,3.0,4,0.223469387755102,1,1,0,0,0.067630144963077,10.844316546058028,Low
CUST01049,KS,126,True,1.0,4,0.2641059602649006,1,1,0,0,0.8062456176938049,40.70299558681538,Medium
CUST01050,MS,124,False,3.0,6,0.2782307692307692,1,1,0,0,0.3117879647954599,20.613471907539953,Low
CUST01051,WY,97,True,0.0,2,0.1990718562874251,1,1,0,0,0.7215396440236571,33.360922762342895,Medium
CUST01052,TX,28,False,2.0,3,0.1744072948328267,1,1,0,0,0.1219191995010228,9.018591368909206,Low
CUST01053,WA,90,True,3.5,1,0.1719344262295082,1,1,0,0,0.9937080385790616,43.10034233749394,Medium
CUST01054,HI,190,False,1.0,1,0.209515570934256,1,1,0,0,0.0989452606295354,21.058249115679153,Low
CUST01055,AK,52,False,2.0,5,0.1943928571428571,1,1,0,0,0.0597605642061837,21.35443003320465,Low
CUST01056,MD,73,False,0.0,8,0.2675330396475771,1,-1,0,0,0.1184847996789648,25.167198584651562,Low
CUST01057,SD,98,True,3.5,1,0.1315981735159817,-1,-1,1,0,0.8173681447694874,59.85544527075183,Medium
CUST01058,PA,106,True,1.0,2,0.2048148148148148,1,1,0,0,0.9631576126654754,39.48507965949506,Medium
CUST01059,NC,111,False,0.0,3,0.1967151162790697,1,1,0,0,0.2441480239525092,13.97697242573271,Low
CUST01060,VT,59,False,1.0,5,0.2095017793594306,1,1,0,0,0.1263191621576898,7.9133104072125855,Low
CUST01061,KY,71,False,2.0,3,0.1570382165605095,1,1,0,0,0.0219793152835384,9.043301887859204,Low
CUST01062,WA,55,True,0.0,7,0.2190450928381963,-1,1,0,0,0.9778460936495416,54.882098977447534,Medium
CUST01063,LA,13,False,1.0,5,0.1396065573770491,1,1,0,0,0.0915649705000852,22.288639247271565,Low
CUST01064,WA,136,False,0.0,4,0.1388588588588588,1,1,0,0,0.0799059782473888,13.467561547401663,Low
CUST01065,ME,123,False,0.0,3,0.1633542319749216,1,1,0,0,0.0970475162293477,10.543236543530057,Low
CUST01066,WI,105,False,2.0,3,0.1918181818181818,1,1,0,0,0.1420745264036258,8.633920806800937,Low
CUST01067,TX,50,False,3.0,14,0.2562310030395137,-1,-1,1,1,0.0917842019092019,61.26745314086421,Medium
CUST01068,IA,118,False,1.0,4,0.1697791798107255,1,1,0,0,0.1082288325306799,5.27707811531777,Low
CUST01069,VT,73,True,1.0,6,0.2510247349823322,1,1,0,0,0.5573246412996556,21.437289983634138,Low
CUST01070,HI,35,False,2.0,8,0.1270461538461538,1,1,0,0,0.0444663417165928,14.935922940367846,Low
CUST01071,WY,64,False,1.0,2,0.27916,1,1,0,0,0.1289692416525533,14.360329249041934,Low
CUST01072,WV,63,False,3.0,2,0.1243648208469055,1,-1,0,0,0.0744878011167546,21.382299059724367,Low
CUST01073,OK,117,False,3.0,6,0.1484571428571428,1,1,0,0,0.1210806390061248,17.483790941890582,Low
CUST01074,CT,115,True,1.0,8,0.2592763157894737,1,1,0,0,0.9606068432888294,45.86683816469682,Medium
CUST01075,UT,162,False,1.0,3,0.2069127516778523,1,1,0,0,0.1110390029554783,5.106444624025672,Low
CUST01076,NY,89,False,3.0,1,0.1529965156794425,1,1,0,0,0.1495094504359416,23.253642038862296,Low
CUST01077,VA,94,False,1.0,4,0.1988358208955223,1,1,0,0,0.2611018065327723,13.834885280572157,Low
CUST01078,VT,129,False,3.5,6,0.2105479452054794,1,1,0,0,0.2025499817532846,25.776264460561098,Low
CUST01079,PA,96,False,1.0,2,0.1453634085213032,1,1,0,0,0.0859210020743462,20.99088424593466,Low
CUST01080,SC,108,True,3.5,4,0.1474679487179487,1,1,0,0,0.9733522804396452,49.38014084745371,Medium
CUST01081,MI,97,False,0.0,7,0.1791463414634146,1,1,0,0,0.1504671580961285,12.731616234687005,Low
CUST01082,VT,84,False,0.0,10,0.2037283236994219,1,1,0,0,0.1074851648422449,19.44207501085228,Low
CUST01083,OH,65,True,3.5,5,0.2040106951871657,-1,-1,1,0,0.4861306144930094,43.392020804991795,Medium
CUST01084,VT,131,False,1.0,10,0.1338718662952646,1,1,0,0,0.1244036583714432,25.393835977189088,Low
CUST01085,IL,58,False,1.0,4,0.1919016393442622,1,1,0,0,0.1609976548387387,8.118935844712528,Low
CUST01086,WI,54,False,1.0,2,0.1256521739130434,1,1,0,0,0.0570445879780028,11.559046124338842,Low
CUST01087,GA,125,False,2.0,4,0.2288719512195121,1,1,0,0,0.1645585696647553,12.603303766133806,Low
CUST01088,VT,72,False,2.0,2,0.1705379746835443,1,1,0,0,0.0516163507499438,11.600777423808223,Low
CUST01089,CT,141,False,3.0,3,0.1144983818770226,1,1,0,0,0.0949127597309685,19.86947582906547,Low
CUST01090,AZ,113,False,0.0,3,0.1280337078651685,1,1,0,0,0.1787855052067158,18.435352859987848,Low
CUST01091,SD,20,False,0.0,3,0.1460056657223796,1,1,0,0,0.1052945683434384,13.912603102848117,Low
CUST01092,CT,212,False,1.0,3,0.1756939501779359,1,1,0,0,0.152015816507359,17.24527820832023,Low
CUST01093,IN,99,False,3.5,6,0.1809567901234568,1,1,0,0,0.3888224416576403,21.51152174171808,Low
CUST01094,OH,94,False,1.0,4,0.2766382978723404,1,1,0,0,0.1648286786970288,22.841027909498166,Low
CUST01095,NY,40,False,1.0,6,0.1202539682539682,1,1,0,0,0.0409156368656487,13.374153140100095,Low
CUST01096,NE,86,False,3.0,5,0.1518478260869565,1,1,0,0,0.1485627419920832,13.10256081032417,Low
CUST01097,OK,101,True,3.0,15,0.2537883959044368,-1,-1,1,1,0.9733547362017486,90.90715629196515,High
CUST01098,HI,105,False,1.0,4,0.2413513513513513,1,1,0,0,0.4764878114837929,24.228378818716173,Low
CUST01099,MD,140,False,3.5,5,0.1746223564954682,1,1,0,0,0.2193751018310036,14.45133023567321,Low
CUST01100,VT,101,False,1.0,4,0.1456880733944954,-1,-1,1,0,0.1843057419069332,32.4749007245715,Low
CUST01101,TX,98,False,1.0,4,0.1914705882352941,1,1,0,0,0.0608462697278458,7.120417704822531,Low
CUST01102,AZ,104,False,3.5,2,0.1851851851851851,1,1,0,0,0.4450468547176055,21.77884019502237,Low
CUST01103,VA,115,False,3.0,0,0.1719892473118279,-1,1,0,0,0.0779713339678643,29.66988088823837,Low
CUST01104,NE,70,False,1.0,4,0.2491417910447761,1,1,0,0,0.0969663383962057,12.835203435254538,Low
CUST01105,KY,126,False,0.0,1,0.1758947368421052,1,1,0,0,0.0948080517715778,16.599911160946792,Low
CUST01106,NV,87,False,3.0,1,0.1624150943396226,1,1,0,0,0.0693873060161614,20.995514247630577,Low
CUST01107,MO,86,False,1.0,8,0.1636571428571428,1,1,0,0,0.1040406670780585,16.097932409391348,Low
CUST01108,NJ,1,False,0.0,2,0.2029652996845426,1,1,0,0,0.0462855875611896,6.95255155457879,Low
CUST01109,NH,133,False,1.0,5,0.2261194029850746,1,1,0,0,0.1134454369283926,8.051461165149023,Low
CUST01110,NC,103,False,1.0,6,0.1834797297297297,1,1,0,0,0.1157951624551355,7.953545353859781,Low
CUST01111,MT,131,False,1.0,4,0.2088973384030418,1,1,0,0,0.0764981797505603,10.82184918094708,Low
CUST01112,LA,99,False,0.0,1,0.1778260869565217,1,1,0,0,0.106679241926401,10.08449459951489,Low
CUST01113,NV,27,False,3.0,3,0.2054347826086956,1,1,0,0,0.119215477756786,14.4450703216084,Low
CUST01114,AK,141,False,1.0,7,0.1515151515151515,1,1,0,0,0.1294852037311084,18.83704407537652,Low
CUST01115,OH,29,False,2.0,7,0.2162457337883959,1,1,0,0,0.217243229863041,21.177802989466315,Low
