customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,source_split,churn_flag,total_minutes,total_charge,total_calls,avg_charge_per_call,has_intl_plan,has_voicemail_plan,account_length_zscore,total_day_minutes_zscore,total_eve_minutes_zscore,total_night_minutes_zscore,total_intl_minutes_zscore,total_charge_zscore,customer_service_calls_zscore,account_length_norm,total_day_minutes_norm,total_eve_minutes_norm,total_night_minutes_norm,total_intl_minutes_norm,total_charge_norm,customer_service_calls_norm
CUST03154,LA,53,415,No,No,0,145.1,116,24.67,233.7,82,19.86,208.7,95,9.39,7.9,5,2.13,2.0,False,holdout_20,0,595.4,56.050000000000004,298,0.18808724832214765,0,0,-1.2071691696009001,-0.6411811974614555,0.6486999720413107,0.15708808556778905,-0.8654622623371662,-0.32708678145155073,0.47307060921708655,0.21487603305785125,0.3798143053645117,0.6191775836972343,0.5276354319180088,0.33333333333333337,0.4432061068702291,0.5714285714285714
CUST00585,MT,78,415,No,No,0,191.7,122,32.59,241.4,88,20.52,203.5,86,9.16,9.1,5,2.46,1.0,False,train_80,0,645.7,64.72999999999999,301,0.21504983388704316,0,0,-0.5792829582588588,0.21948561345575407,0.8014965350294304,0.05331866677872906,-0.42438286882003684,0.5050075981071723,-0.43024897859187927,0.3181818181818182,0.5400618982118294,0.6471979621542939,0.508601756954612,0.41666666666666663,0.5757251908396945,0.2857142857142857
CUST01089,CT,141,408,No,No,0,51.9,108,8.82,162.0,83,13.77,223.5,115,10.06,10.1,3,2.73,3.0,False,train_80,0,447.5,35.379999999999995,309,0.11449838187702265,0,0,1.002990294323085,-2.3625148192958747,-0.7740939976013069,0.4524318159674222,-0.05681670755576218,-2.3085834203316016,1.3763901970260524,0.5785123966942148,0.05931911966987631,0.3582605531295488,0.5818081991215227,0.4861111111111111,0.12763358778625947,0.8571428571428571
CUST00527,VT,152,415,No,No,0,197.1,126,33.51,130.1,76,11.06,78.1,100,3.51,7.4,4,2.0,3.0,False,train_80,0,412.69999999999993,50.08,306,0.16366013071895424,0,0,1.2792602273135834,0.31921953575088147,-1.4071083299806586,-2.449120778634377,-1.0492453429693036,-0.8993913259176325,1.3763901970260524,0.6239669421487604,0.5586313617606603,0.2421761280931587,0.049597364568082024,0.2986111111111111,0.35206106870229004,0.8571428571428571
CUST01859,IL,71,415,No,No,0,207.0,112,35.19,173.8,96,14.77,178.4,61,8.03,12.1,3,3.27,1.0,False,train_80,0,571.3000000000001,61.26,272,0.22522058823529412,0,0,-0.7550910974346303,0.502065059958615,-0.5399382257493835,-0.4475683354530807,0.6783156149727871,0.17236157309924985,-0.43024897859187927,0.2892561983471074,0.59267537826685,0.4012008733624455,0.4167276720351391,0.6250000000000001,0.5227480916030534,0.2857142857142857
CUST01459,NC,80,415,Yes,No,0,189.1,122,32.15,223.2,92,18.97,269.0,116,12.11,13.9,3,3.75,2.0,True,train_80,1,695.1999999999999,66.97999999999999,333,0.20114114114114112,1,0,-0.5290520613514955,0.17146557679513733,0.44034102251205703,1.360414230371699,1.3399347052484818,0.7207002656195144,0.47307060921708655,0.32644628099173556,0.5311210453920221,0.5809679767103347,0.7483528550512445,0.7500000000000001,0.6100763358778625,0.5714285714285714
CUST01467,DE,80,415,No,No,0,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,4,1.49,1.0,False,train_80,0,644.2,61.89000000000001,327,0.18926605504587157,0,0,-0.5290520613514955,0.3690864968984454,-0.6728910792585268,1.4162900712581163,-1.7476210493714255,0.23275552000270658,-0.43024897859187927,0.32644628099173556,0.5679160935350757,0.37681950509461426,0.758601756954612,0.16666666666666666,0.5323664122137405,0.2857142857142857
CUST01128,MI,83,510,No,Yes,26,226.4,117,38.49,234.7,97,19.95,133.6,82,6.01,10.8,7,2.92,1.0,False,train_80,0,605.5,67.37,303,0.22234323432343236,0,1,-0.45370571599045056,0.8603684104262946,0.6685436815202872,-1.3415817896357536,0.20047960532923048,0.7580869946549885,-0.43024897859187927,0.33884297520661155,0.6593878954607978,0.6228165938864628,0.25274524158125916,0.5347222222222223,0.6160305343511452,0.2857142857142857
CUST00589,LA,106,408,No,No,0,220.7,120,37.52,270.2,95,22.97,121.6,113,5.47,8.7,5,2.35,1.0,False,train_80,0,621.2,68.31,333,0.20513513513513515,0,0,0.12394959844422741,0.7550937146703266,1.3729953680239544,-1.5810496791489694,-0.5714093333257468,0.8481985979712556,-0.43024897859187927,0.43388429752066116,0.639786795048143,0.7520014556040756,0.20882137628111275,0.38888888888888884,0.6303816793893131,0.2857142857142857
CUST01907,MS,122,408,No,Yes,45,147.8,85,25.13,147.4,93,12.53,203.5,110,9.16,14.0,5,3.78,1.0,False,train_80,0,512.7,50.599999999999994,293,0.1726962457337884,0,1,0.5257967737031338,-0.5913142363138915,-1.0638121559943643,0.05331866677872906,1.3766913213749092,-0.849542353870336,-0.43024897859187927,0.5,0.3890990371389272,0.3051310043668123,0.508601756954612,0.7569444444444444,0.35999999999999993,0.2857142857142857
CUST00445,TX,58,408,No,Yes,20,194.5,110,33.07,213.7,89,18.16,236.6,92,10.65,9.5,2,2.57,1.0,False,train_80,0,654.3,64.45,293,0.21996587030716724,0,1,-1.0815919273324919,0.2711994990902647,0.2518257824617799,0.7138509286860161,-0.27735640431432684,0.4781658439278599,-0.43024897859187927,0.23553719008264462,0.5496905089408528,0.5463973799126638,0.6297584187408491,0.4444444444444445,0.5714503816793894,0.2857142857142857
CUST02107,ND,147,408,Yes,Yes,35,157.5,109,26.78,189.6,67,16.12,227.0,76,10.22,11.1,2,3.0,3.0,True,train_80,1,585.2,56.120000000000005,254,0.2209448818897638,1,1,1.153682985045175,-0.41216256108005195,-0.2264076159815546,0.5222766170754435,0.3107494537085125,-0.3203763429067223,1.3763901970260524,0.6033057851239669,0.422455295735901,0.4586972343522562,0.594619326500732,0.5555555555555556,0.44427480916030543,0.8571428571428571
CUST00097,NE,46,408,No,No,0,210.2,92,35.73,227.3,77,19.32,200.1,116,9.0,13.1,7,3.54,1.0,False,train_80,0,650.7,67.59,292,0.23147260273972603,0,0,-1.3829773087766717,0.5611666435409124,0.5217002313758613,-0.01453056858334889,1.0458817762370618,0.7791769443673063,-0.43024897859187927,0.1859504132231405,0.6036795048143052,0.5958879184861718,0.49615666178623713,0.6944444444444445,0.6193893129770993,0.2857142857142857
CUST03098,NY,78,510,No,No,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2.0,False,holdout_20,0,588.4,57.04,281,0.20298932384341636,0,0,-0.5792829582588588,-0.4971210874796047,1.103120919109874,-0.5433554912583674,-1.8211342816242806,-0.23218200774612066,0.47307060921708655,0.3181818181818182,0.40663686382393405,0.7025109170305678,0.3991581259150805,0.15277777777777773,0.4583206106870229,0.5714285714285714
CUST00921,TX,32,408,No,No,0,157.9,88,26.84,180.8,132,15.37,132.5,102,5.96,12.8,3,3.46,1.0,False,train_80,0,484.00000000000006,51.63,325,0.15886153846153847,0,0,-1.7345935871282148,-0.40477486313226463,-0.4010322593965478,-1.3635330128411316,0.9356119278577798,-0.7508030438535741,-0.43024897859187927,0.128099173553719,0.42383081155433294,0.42667394468704517,0.24871888726207908,0.6736111111111112,0.3757251908396947,0.2857142857142857
CUST02465,ND,84,408,No,Yes,38,193.0,106,32.81,153.6,106,13.06,260.4,87,11.72,7.4,5,2.0,2.0,False,train_80,0,614.4,59.59,304,0.19601973684210527,0,1,-0.4285902675367689,0.2434956317860627,-0.94078115722471,1.1887955762205606,-1.0492453429693036,0.012269682101200854,0.47307060921708655,0.34297520661157027,0.5445323246217331,0.32769286754002913,0.7168740849194728,0.2986111111111111,0.49725190839694666,0.5714285714285714
CUST00939,TN,146,408,Yes,No,0,160.1,63,27.22,208.4,112,17.71,177.6,98,7.99,9.2,3,2.48,2.0,False,train_80,0,555.3000000000001,55.4,276,0.20072463768115942,1,0,1.1285675365914933,-0.3641425244194352,0.1466541222232046,-0.46353286142062866,-0.3876262526936095,-0.3893979965106723,0.47307060921708655,0.5991735537190083,0.4313961485557084,0.5271106259097526,0.4137994143484626,0.42361111111111105,0.4332824427480916,0.5714285714285714
CUST02912,MD,37,415,Yes,No,0,106.6,76,18.12,147.4,89,12.53,235.8,113,10.61,9.6,8,2.59,2.0,False,holdout_20,0,499.40000000000003,43.849999999999994,286,0.1533216783216783,1,0,-1.6090163448598065,-1.3522471249359742,-1.0638121559943643,0.6978864027184687,-0.2405997881878995,-1.4966203564073626,0.47307060921708655,0.1487603305785124,0.2474209078404402,0.3051310043668123,0.6268301610541728,0.4513888888888889,0.2569465648854961,0.5714285714285714
CUST00707,ME,97,510,No,No,0,120.8,96,20.54,169.8,101,14.43,194.1,63,8.73,11.9,3,3.21,3.5,True,train_80,1,496.6,46.910000000000004,263,0.17836501901140686,0,0,-0.10208943763890745,-1.0899838477895283,-0.6193130636652897,-0.13426451333995684,0.6048023827199325,-1.2032783285905762,1.828049990930535,0.39669421487603307,0.29625171939477307,0.38664483260553134,0.47419472913616395,0.6111111111111113,0.3036641221374046,1.0
CUST02764,ME,75,408,Yes,No,0,211.3,61,35.92,105.6,119,8.98,175.9,63,7.92,9.7,4,2.62,3.5,True,holdout_20,1,502.49999999999994,55.440000000000005,247,0.2244534412955466,1,0,-0.6546293036199038,0.5814828128973276,-1.893279212215584,-0.4974574791016674,-0.20384317206147218,-0.3855634601993412,1.828049990930535,0.30578512396694213,0.6074621733149931,0.15302037845705974,0.4075768667642753,0.4583333333333333,0.4338931297709924,1.0
CUST02006,AR,109,510,No,No,0,175.4,125,29.82,250.7,87,21.31,289.3,74,13.02,9.8,9,2.65,1.0,False,train_80,0,725.2,66.8,295,0.22644067796610168,0,0,0.19929594380527235,-0.08156307791657431,0.9860430331839118,1.765514076798223,-0.16708655593504418,0.7034448522185278,-0.43024897859187927,0.4462809917355372,0.4840096286107291,0.6810407569141194,0.8226573938506588,0.46527777777777785,0.6073282442748091,0.2857142857142857
CUST00876,NY,117,415,No,No,0,144.6,115,24.58,258.8,66,22.0,253.2,113,11.39,7.4,9,2.0,2.0,False,train_80,0,663.9999999999999,59.97,303,0.19792079207920793,0,0,0.40021953143472555,-0.6504158198961895,1.1467770799636223,1.0451148425126313,-1.0492453429693036,0.04869777705884042,0.47307060921708655,0.4793388429752066,0.3780949105914718,0.7105167394468704,0.690519765739385,0.2986111111111111,0.5030534351145038,0.5714285714285714
CUST02211,WV,145,408,No,Yes,31,216.0,94,36.72,225.1,123,19.13,234.7,109,10.56,10.7,1,2.89,2.0,False,train_80,0,686.5,69.3,327,0.21192660550458714,0,1,1.1034520881378118,0.6682882637838271,0.47804407052211256,0.6759351795130901,0.1637229892028025,0.9431033716766857,0.47307060921708655,0.5950413223140496,0.623624484181568,0.5878820960698689,0.6228038067349926,0.5277777777777778,0.6454961832061069,0.5714285714285714
CUST01984,HI,105,415,No,No,0,211.1,99,35.89,176.7,66,15.02,221.5,96,9.97,14.7,7,3.97,3.5,False,train_80,0,624.0,64.85,268,0.2419776119402985,0,0,0.09883414999054575,0.5777889639234337,-0.48239146826035206,0.41252050104855287,1.6339876342599011,0.5165112070411643,1.828049990930535,0.4297520661157025,0.6067744154057771,0.4117540029112081,0.5744875549048316,0.8055555555555555,0.5775572519083969,1.0
CUST00079,AZ,90,415,No,No,0,179.1,71,30.45,190.6,81,16.2,127.7,91,5.75,10.6,7,2.86,3.0,False,train_80,0,508.0,55.26,250,0.22104,0,0,-0.27789757681467897,-0.013226871899542858,-0.20656390650257805,-1.459320168646418,0.12696637307637515,-0.40281887360032925,1.3763901970260524,0.3677685950413223,0.49673314993122425,0.4623362445414847,0.23114934114202054,0.5208333333333334,0.4311450381679389,0.8571428571428571
CUST03215,OR,81,415,No,No,0,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,13.1,5,3.54,0.0,True,holdout_20,1,761.8000000000001,87.27000000000001,213,0.40971830985915497,0,0,-0.5039366128978139,2.6758951810950005,0.7022779876345477,-0.2639762868262821,1.0458817762370618,2.6657688095419263,-1.333568566400845,0.3305785123966942,0.99742090784044,0.6290029112081513,0.450402635431918,0.6944444444444445,0.9198473282442751,0.0
CUST01203,CT,134,408,No,No,0,177.2,91,30.12,228.7,105,19.44,194.3,113,8.74,8.9,3,2.4,2.0,False,train_80,0,609.1,60.7,312,0.19455128205128205,0,0,0.8271821551473136,-0.048318437151532195,0.549481424646428,-0.13027338184806955,-0.4978961010728915,0.11867806474062292,0.47307060921708655,0.5495867768595041,0.4901994497936725,0.6009825327510917,0.4749267935578331,0.4027777777777778,0.5141984732824428,0.5714285714285714
CUST01511,NE,88,408,No,Yes,28,190.6,104,32.4,237.3,105,20.17,211.6,116,9.52,9.8,1,2.65,2.0,False,train_80,0,649.3,64.74000000000001,326,0.19858895705521476,0,1,-0.3281284737220423,0.19916944409933934,0.7201373261656266,0.21495949220014968,-0.16708655593504418,0.5059662321850068,0.47307060921708655,0.359504132231405,0.5362792297111417,0.6322780203784572,0.5382503660322108,0.46527777777777785,0.5758778625954201,0.5714285714285714
CUST03184,MI,74,415,No,No,0,124.8,114,21.22,133.0,121,11.31,160.3,85,7.21,10.6,7,2.86,3.0,False,holdout_20,0,428.70000000000005,42.6,327,0.13027522935779817,0,0,-0.6797447520735854,-1.016106868311656,-1.3495615724916266,-0.8087657354688479,0.12696637307637515,-1.6164496161364408,1.3763901970260524,0.30165289256198347,0.3100068775790922,0.25272925764192145,0.350475841874085,0.5208333333333334,0.23786259541984736,0.8571428571428571
CUST01097,OK,101,415,No,No,0,269.7,85,45.85,207.6,86,17.65,214.2,107,9.64,4.5,15,1.22,3.0,True,train_80,1,696.0,74.36,293,0.25378839590443686,0,0,-0.0016276438241808445,1.6600867132742594,0.13077915464002313,0.26684420159467964,-2.1151872106357,1.4281722150599976,1.3763901970260524,0.4132231404958678,0.8082874828060521,0.5241994177583696,0.5477672035139092,0.0972222222222222,0.7227480916030535,0.8571428571428571
CUST03068,MI,126,415,Yes,Yes,26,129.3,123,21.98,176.5,114,15.0,154.5,102,6.95,9.6,7,2.59,1.0,False,holdout_20,0,469.90000000000003,46.52000000000001,346,0.13445086705202314,1,1,0.6262585675178604,-0.9329952663990498,-0.48636021015614717,-0.9245085487335691,-0.2405997881878995,-1.2406650576260483,-0.43024897859187927,0.5165289256198347,0.32548143053645123,0.41102620087336245,0.3292459736456808,0.4513888888888889,0.2977099236641223,0.2857142857142857
CUST02313,LA,123,510,No,Yes,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3.0,False,train_80,0,679.1,68.64,242,0.28363636363636363,0,1,0.5509122221568155,0.5999520577667956,1.0019180007670934,0.15708808556778905,-1.3432982719807236,0.8798335225397323,1.3763901970260524,0.5041322314049587,0.6109009628610729,0.6839519650655022,0.5276354319180088,0.24305555555555552,0.6354198473282443,0.8571428571428571
CUST02635,CT,74,510,No,No,0,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,9.0,2,2.43,1.0,False,train_80,0,572.8,61.48,299,0.20561872909698994,0,0,-0.6797447520735854,0.4429634763763175,0.08116988094258178,-0.9165262857497951,-0.4611394849464642,0.19345152281156763,-0.43024897859187927,0.30165289256198347,0.5816712517193947,0.5151018922852983,0.33071010248901905,0.4097222222222222,0.5261068702290075,0.2857142857142857
CUST00531,WY,171,415,No,No,0,231.2,135,39.3,188.7,74,16.04,206.9,124,9.31,12.3,1,3.32,1.0,False,train_80,0,639.0999999999999,67.96999999999998,334,0.203502994011976,0,0,1.7564537479335347,0.9490207857997408,-0.24426695451263358,0.121167902140807,0.7518288472256425,0.8156050393249445,-0.43024897859187927,0.7024793388429752,0.6758940852819806,0.45542212518195047,0.5210468521229868,0.638888888888889,0.6251908396946563,0.2857142857142857
CUST01107,MO,86,415,No,No,0,125.5,139,21.34,269.8,93,22.93,235.8,110,10.61,8.9,8,2.4,1.0,False,train_80,0,640.0,57.279999999999994,350,0.16365714285714283,0,0,-0.3783593706294056,-1.0031783969030286,1.3650578842323642,0.6978864027184687,-0.4978961010728915,-0.20917478987813798,-0.43024897859187927,0.3512396694214876,0.31241403026134806,0.7505458515283843,0.6268301610541728,0.4027777777777778,0.46198473282442737,0.2857142857142857
CUST01825,AR,86,408,No,Yes,16,145.7,88,24.77,191.0,129,16.24,215.5,82,9.7,11.3,7,3.05,0.0,False,train_80,0,563.5,53.75999999999999,306,0.1756862745098039,0,1,-0.3783593706294056,-0.6300996505397748,-0.19862642271098732,0.29278655629194494,0.3842626859613678,-0.5466139852752246,-1.333568566400845,0.3512396694214876,0.3818775790921596,0.46379184861717615,0.5525256222547584,0.5694444444444444,0.40824427480916015,0.0
CUST02085,NE,129,510,No,Yes,30,177.3,95,30.14,211.8,102,18.0,240.2,108,10.81,9.3,7,2.51,3.0,False,train_80,0,638.5999999999999,61.46,312,0.1969871794871795,0,1,0.7016049128789054,-0.04647151266458498,0.21412273445172494,0.7856912955399807,-0.3508696365671815,0.19153425465590276,1.3763901970260524,0.5289256198347108,0.4905433287482806,0.5394832605531297,0.642935578330893,0.43055555555555564,0.5258015267175572,0.8571428571428571
CUST00537,NY,65,510,No,No,0,195.4,110,33.22,181.2,109,15.4,178.5,105,8.03,8.9,4,2.4,0.0,False,train_80,0,564.0,59.05,328,0.18003048780487804,0,0,-0.9057837881567202,0.28782181947278607,-0.39309477560495765,-0.4455727697071374,-0.4978961010728915,-0.039496558101761864,-1.333568566400845,0.2644628099173554,0.5527854195323247,0.4281295487627365,0.41709370424597364,0.4027777777777778,0.48900763358778626,0.0
CUST01592,CA,77,510,No,No,0,175.5,86,29.84,205.1,78,17.43,245.2,100,11.03,17.5,3,4.7250000000000005,3.5,False,train_80,0,643.3,63.025,267,0.23604868913857677,0,0,-0.6043984067125404,-0.07971615342962762,0.08116988094258178,0.885469582837154,2.6631728857998707,0.3415604878367094,1.828049990930535,0.3140495867768595,0.48435350756533696,0.5151018922852983,0.6612371888726207,1.0,0.5496946564885495,1.0
CUST00127,LA,151,408,No,No,0,178.7,116,30.38,292.1,138,24.83,265.9,101,11.97,9.8,4,2.65,0.0,False,train_80,0,746.5,69.83,359,0.1945125348189415,0,0,1.2541447788599016,-0.02061456984733017,1.8075726056135413,1.2985516922474512,-0.16708655593504418,0.9939109778018154,-1.333568566400845,0.6198347107438017,0.4953576341127922,0.8316957787481806,0.7370058565153732,0.46527777777777785,0.6535877862595421,0.0
CUST01806,KS,148,510,No,No,0,239.3,84,40.68,195.7,85,16.63,232.6,104,10.47,10.9,3,2.94,1.0,False,train_80,0,678.5,70.72,276,0.25623188405797104,0,0,1.1787984334988566,1.0986216692424322,-0.1053609881597978,0.6340282988482775,0.23723622145565781,1.0792294107289195,-0.43024897859187927,0.6074380165289256,0.7037482806052269,0.4808951965065502,0.615117130307467,0.5416666666666667,0.667175572519084,0.2857142857142857
CUST02137,DC,101,415,No,No,0,257.3,84,43.74,184.8,115,15.71,108.9,109,4.9,13.5,7,3.65,0.0,False,train_80,0,564.5,68.00000000000001,315,0.2158730158730159,0,0,-0.0016276438241808445,1.4310680768928565,-0.32165742148064164,-1.8344865288837895,1.1929082407427718,0.8184809415584452,-1.333568566400845,0.4132231404958678,0.765646492434663,0.4412299854439593,0.1623352855051245,0.7222222222222222,0.6256488549618323,0.0
CUST03039,GA,133,510,No,No,0,227.4,90,38.66,73.2,135,6.22,114.3,99,5.14,4.7,7,1.27,0.0,False,holdout_20,0,419.6,51.29,331,0.1549546827794562,0,0,0.802066706693632,0.8788376552957626,-2.5362153993344236,-1.7267259786028424,-2.0416739783828453,-0.783396602499884,-1.333568566400845,0.5454545454545454,0.6628266850068776,0.03511644832605543,0.18210102489019037,0.11111111111111109,0.3705343511450382,0.0
CUST02418,ME,105,415,No,No,0,156.5,102,26.61,140.2,134,11.92,227.4,111,10.23,12.2,2,3.29,2.0,False,train_80,0,536.3000000000001,52.050000000000004,349,0.1491404011461318,0,0,0.09883414999054575,-0.43063180594951994,-1.2066868642429958,0.5302588800592175,0.7150722310992145,-0.7105404125846034,0.47307060921708655,0.4297520661157025,0.4190165061898212,0.2789301310043668,0.5960834553440703,0.6319444444444443,0.3821374045801527,0.5714285714285714
CUST01124,WV,11,510,No,Yes,38,209.8,130,35.67,196.6,84,16.71,233.0,79,10.49,7.0,7,1.89,1.0,False,train_80,0,646.4,64.76,300,0.21586666666666668,0,1,-2.262018004655529,0.5537789455931256,-0.08750164962871881,0.6420105618320514,-1.1962718074750136,0.5078835003406716,-0.43024897859187927,0.04132231404958678,0.6023039889958735,0.4841703056768558,0.6165812591508052,0.2708333333333333,0.5761832061068703,0.2857142857142857
CUST03049,DC,141,415,No,Yes,37,185.4,87,31.52,178.5,128,15.17,218.3,107,9.82,8.0,3,2.16,3.5,False,holdout_20,0,590.2,58.67,325,0.18052307692307692,0,1,1.002990294323085,0.10312937077810587,-0.4466727911981941,0.3486623971783622,-0.8287056462107388,-0.07592465305940144,1.828049990930535,0.5785123966942148,0.518397524071527,0.41830422125181954,0.5627745241581259,0.3402777777777778,0.483206106870229,1.0
CUST02189,IL,142,415,No,Yes,38,163.3,104,27.76,136.0,114,11.56,249.1,127,11.21,4.3,6,1.16,0.0,False,train_80,0,552.6999999999999,51.69,351,0.14726495726495725,0,1,1.0281057427767668,-0.30504094083713723,-1.290030444054697,0.9632966469289493,-2.188700442888555,-0.7450512393865788,-1.333568566400845,0.5826446280991735,0.4424002751031637,0.26364628820960706,0.6755124450951683,0.08333333333333329,0.37664122137404576,0.0
CUST02385,MT,147,415,No,Yes,35,197.3,134,33.54,141.1,99,11.99,212.1,90,9.54,10.1,4,2.73,2.0,True,train_80,1,560.6,57.8,327,0.1767584097859327,0,1,1.153682985045175,0.3229133847247754,-1.1888275257119167,0.22493732092986699,-0.05681670755576218,-0.15932581783084085,0.47307060921708655,0.6033057851239669,0.5593191196698762,0.2822052401746725,0.5400805270863835,0.4861111111111111,0.4699236641221374,0.5714285714285714
CUST01211,OH,143,415,No,No,0,223.3,99,37.96,167.1,128,14.2,203.0,84,9.14,4.5,4,1.22,0.0,True,train_80,1,597.9,62.519999999999996,315,0.19847619047619047,0,0,1.0532211912304486,0.8031137513309439,-0.6728910792585268,0.04334083804901173,-2.1151872106357,0.2931494669061613,-1.333568566400845,0.5867768595041323,0.6487276478679505,0.37681950509461426,0.5067715959004392,0.0972222222222222,0.5419847328244275,0.0
CUST02269,RI,120,415,No,Yes,23,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2.0,False,train_80,0,734.3000000000001,72.58,320,0.2268125,0,1,0.4755658767957705,0.7772568085136885,1.0654178710998181,0.991234567372158,-1.1227585752221585,1.257535349205789,0.47307060921708655,0.49173553719008267,0.6439133425034388,0.6955967976710334,0.6806368960468521,0.2847222222222222,0.6955725190839696,0.5714285714285714
CUST02466,WV,113,510,No,No,0,72.5,88,12.33,204.0,112,17.34,117.9,118,5.31,6.6,3,1.78,1.0,False,train_80,0,401.0,36.760000000000005,321,0.11451713395638631,0,0,0.29975773761999897,-1.9820483749848334,0.0593418005157077,-1.6548856117488775,-1.3432982719807236,-2.176291917590697,-0.43024897859187927,0.4628099173553719,0.13015818431911977,0.511098981077147,0.19527818448023432,0.24305555555555552,0.14870229007633595,0.2857142857142857
CUST01220,WV,113,415,No,No,0,61.2,111,10.4,92.3,88,7.85,197.4,114,8.88,13.7,3,3.7,3.5,True,train_80,1,364.59999999999997,30.830000000000002,316,0.09756329113924052,0,0,0.29975773761999897,-2.190750842009822,-2.1572005482859717,-0.06841084372382224,1.2664214729956265,-2.7447619257454483,1.828049990930535,0.4628099173553719,0.09129986244841827,0.1046215429403203,0.48627379209370425,0.736111111111111,0.05816793893129774,1.0
CUST02664,RI,28,510,No,No,0,180.8,109,30.74,288.8,58,24.55,191.9,91,8.64,14.1,6,3.81,2.0,False,train_80,0,675.6,67.74,264,0.2565909090909091,0,0,-1.8350553809429413,0.018170844378553087,1.7420883643329186,-0.17816695975071284,1.4134479375013365,0.7935564555347949,0.47307060921708655,0.1115702479338843,0.5025790921595599,0.8196870451237264,0.4661420204978038,0.763888888888889,0.6216793893129771,0.5714285714285714
CUST01029,WA,45,510,No,No,0,78.6,106,13.36,187.3,110,15.92,184.2,111,8.29,7.4,5,2.0,1.0,True,train_80,1,457.49999999999994,39.57,332,0.11918674698795181,0,0,-1.4080927572303532,-1.8693859812810787,-0.2720481477832003,-0.33182552218836003,-1.0492453429693036,-1.9069157417197282,-0.43024897859187927,0.18181818181818182,0.1511348005502064,0.4503275109170306,0.43795754026354317,0.2986111111111111,0.19160305343511452,0.2857142857142857
CUST01000,FL,68,415,No,Yes,24,176.0,118,29.92,277.9,116,23.62,174.7,71,7.86,14.7,7,3.97,1.0,False,train_80,0,643.3,65.37,312,0.2095192307692308,0,1,-0.8304374427956753,-0.07048153099489361,1.5257919310120736,-0.5214042680529893,1.6339876342599011,0.5663601790884621,-0.43024897859187927,0.2768595041322314,0.48607290233837686,0.7800218340611352,0.40318448023426057,0.8055555555555555,0.585496183206107,0.2857142857142857
CUST02578,SD,221,510,No,Yes,24,180.5,85,30.69,224.1,92,19.05,205.7,103,9.26,3.1000000000000005,3,0.8449999999999995,0.0,False,train_80,0,613.4,59.845,283,0.21146643109540636,0,1,3.012226170617617,0.012630070917712472,0.45820036104313605,0.09722111318948508,-2.629779836405685,0.03671485108593253,-1.333568566400845,0.9090909090909091,0.5015474552957359,0.5842430858806403,0.5166544655929721,0.0,0.501145038167939,0.0
CUST03162,MA,90,408,No,No,0,157.9,72,26.84,234.0,93,19.89,210.0,86,9.45,12.2,5,3.29,2.0,False,holdout_20,0,614.1,59.470000000000006,256,0.23230468750000002,0,0,-0.27789757681467897,-0.40477486313226463,0.6546530848850038,0.18303044026505433,0.7150722310992145,0.0007660731672095172,0.47307060921708655,0.3677685950413223,0.42383081155433294,0.620269286754003,0.5323938506588579,0.6319444444444443,0.49541984732824434,0.5714285714285714
CUST00737,ME,205,510,No,Yes,24,175.8,139,29.89,155.0,98,13.18,180.7,64,8.13,7.8,5,2.11,2.0,False,train_80,0,519.3,53.31,306,0.1742156862745098,0,1,2.610378995358711,-0.07417537996878701,-0.9129999639541427,-0.40167032329638136,-0.9022188784635938,-0.589752518777692,0.47307060921708655,0.8429752066115702,0.4853851444291609,0.3327874818049491,0.42514641288433375,0.3263888888888889,0.40137404580152675,0.5714285714285714
CUST02452,AL,112,510,No,No,0,189.4,83,32.2,219.0,89,18.62,168.0,116,7.56,7.1,8,1.92,3.0,False,train_80,0,583.5,60.30000000000001,296,0.20371621621621624,0,0,0.27464228916631733,0.17700635025597794,0.35699744270035577,-0.6551071730312013,-1.1595151913485862,0.08033270162731847,1.3763901970260524,0.45867768595041325,0.532152682255846,0.565684133915575,0.37866032210834555,0.27777777777777773,0.5080916030534354,0.8571428571428571
CUST00116,DE,110,510,No,No,0,148.5,115,25.25,276.4,84,23.49,193.6,112,8.71,12.4,3,3.35,1.0,False,train_80,0,630.9,60.8,314,0.19363057324840763,0,0,0.224411392258954,-0.578385764905264,1.4960263667936087,-0.14424234206967415,0.7885854633520698,0.12826440551894872,-0.43024897859187927,0.45041322314049587,0.39150618982118296,0.7745633187772925,0.4723645680819912,0.6458333333333335,0.5157251908396947,0.2857142857142857
